"RACEID","YEAR","ROUND","CIRCUITID","NAME","DATE","TIME","URL","FP1_DATE","FP1_TIME","FP2_DATE","FP2_TIME","FP3_DATE","FP3_TIME","QUALI_DATE","QUALI_TIME","SPRINT_DATE","SPRINT_TIME","RESULTID","RACEID_2","DRIVERID","CONSTRUCTORID","NUMBER","GRID","POSITION","POSITIONTEXT","POSITIONORDER","POINTS","LAPS","TIME_2","MILLISECONDS","FASTESTLAP","RANK","FASTESTLAPTIME","FASTESTLAPSPEED","STATUSID","DRIVERID_2","DRIVERREF","NUMBER_2","CODE","FORENAME","SURNAME","DOB","NATIONALITY","URL_2"
"1136","2024","16","14","Italian Grand Prix","2024-09-01","13:00:00","https://en.wikipedia.org/wiki/2024_Italian_Grand_Prix","2024-08-30","11:30:00","2024-08-30","15:00:00","2024-08-31","10:30:00","2024-08-31","14:00:00",,"NULL","26594","1136","825","210","20","13","10","10","10",1,"53","+1:08.302","4549029","51","12","1:23.437",249.946,"1","825","kevin_magnussen","20","MAG","Kevin","Magnussen","1992-10-05","Danish","http://en.wikipedia.org/wiki/Kevin_Magnussen"
"1136","2024","16","14","Italian Grand Prix","2024-09-01","13:00:00","https://en.wikipedia.org/wiki/2024_Italian_Grand_Prix","2024-08-30","11:30:00","2024-08-30","15:00:00","2024-08-31","10:30:00","2024-08-31","14:00:00",,"NULL","26595","1136","4","117","14","11","11","11","11",0,"53","+1:08.495","4549222","46","7","1:22.944",251.432,"1","4","alonso","14","ALO","Fernando","Alonso","1981-07-29","Spanish","http://en.wikipedia.org/wiki/Fernando_Alonso"
"1136","2024","16","14","Italian Grand Prix","2024-09-01","13:00:00","https://en.wikipedia.org/wiki/2024_Italian_Grand_Prix","2024-08-30","11:30:00","2024-08-30","15:00:00","2024-08-31","10:30:00","2024-08-31","14:00:00",,"NULL","26596","1136","861","3","43","18","12","12","12",0,"53","+1:21.308","4562035","53","14","1:23.728",249.077,"1","861","colapinto","43","COL","Franco","Colapinto","2003-05-27","Argentinian ","http://en.wikipedia.org/wiki/Franco_Colapinto"
"1136","2024","16","14","Italian Grand Prix","2024-09-01","13:00:00","https://en.wikipedia.org/wiki/2024_Italian_Grand_Prix","2024-08-30","11:30:00","2024-08-30","15:00:00","2024-08-31","10:30:00","2024-08-31","14:00:00",,"NULL","26597","1136","817","215","3","12","13","13","13",0,"53","+1:33.452","4574179","52","17","1:24.219",247.625,"1","817","ricciardo","3","RIC","Daniel","Ricciardo","1989-07-01","Australian","http://en.wikipedia.org/wiki/Daniel_Ricciardo"
"1136","2024","16","14","Italian Grand Prix","2024-09-01","13:00:00","https://en.wikipedia.org/wiki/2024_Italian_Grand_Prix","2024-08-30","11:30:00","2024-08-30","15:00:00","2024-08-31","10:30:00","2024-08-31","14:00:00",,"NULL","26598","1136","839","214","31","15","14","14","14",0,"52",,,"52","18","1:24.343",247.261,"11","839","ocon","31","OCO","Esteban","Ocon","1996-09-17","French","http://en.wikipedia.org/wiki/Esteban_Ocon"
"1136","2024","16","14","Italian Grand Prix","2024-09-01","13:00:00","https://en.wikipedia.org/wiki/2024_Italian_Grand_Prix","2024-08-30","11:30:00","2024-08-30","15:00:00","2024-08-31","10:30:00","2024-08-31","14:00:00",,"NULL","26599","1136","842","214","10","14","15","15","15",0,"52",,,"51","15","1:23.755",248.997,"11","842","gasly","10","GAS","Pierre","Gasly","1996-02-07","French","http://en.wikipedia.org/wiki/Pierre_Gasly"
"1136","2024","16","14","Italian Grand Prix","2024-09-01","13:00:00","https://en.wikipedia.org/wiki/2024_Italian_Grand_Prix","2024-08-30","11:30:00","2024-08-30","15:00:00","2024-08-31","10:30:00","2024-08-31","14:00:00",,"NULL","26600","1136","822","15","77","19","16","16","16",0,"52",,,"52","13","1:23.609",249.432,"11","822","bottas","77","BOT","Valtteri","Bottas","1989-08-28","Finnish","http://en.wikipedia.org/wiki/Valtteri_Bottas"
"1136","2024","16","14","Italian Grand Prix","2024-09-01","13:00:00","https://en.wikipedia.org/wiki/2024_Italian_Grand_Prix","2024-08-30","11:30:00","2024-08-30","15:00:00","2024-08-31","10:30:00","2024-08-31","14:00:00",,"NULL","26601","1136","807","210","27","10","17","17","17",0,"52",,,"44","11","1:23.275",250.432,"11","807","hulkenberg","27","HUL","Nico","Hülkenberg","1987-08-19","German","http://en.wikipedia.org/wiki/Nico_H%C3%BClkenberg"
"1136","2024","16","14","Italian Grand Prix","2024-09-01","13:00:00","https://en.wikipedia.org/wiki/2024_Italian_Grand_Prix","2024-08-30","11:30:00","2024-08-30","15:00:00","2024-08-31","10:30:00","2024-08-31","14:00:00",,"NULL","26602","1136","855","15","24","20","18","18","18",0,"52",,,"17","19","1:25.092",245.085,"11","855","zhou","24","ZHO","Guanyu","Zhou","1999-05-30","Chinese","http://en.wikipedia.org/wiki/Zhou_Guanyu"
"1136","2024","16","14","Italian Grand Prix","2024-09-01","13:00:00","https://en.wikipedia.org/wiki/2024_Italian_Grand_Prix","2024-08-30","11:30:00","2024-08-30","15:00:00","2024-08-31","10:30:00","2024-08-31","14:00:00",,"NULL","26603","1136","840","117","18","17","19","19","19",0,"52",,,"52","6","1:22.232",253.609,"11","840","stroll","18","STR","Lance","Stroll","1998-10-29","Canadian","http://en.wikipedia.org/wiki/Lance_Stroll"
"1136","2024","16","14","Italian Grand Prix","2024-09-01","13:00:00","https://en.wikipedia.org/wiki/2024_Italian_Grand_Prix","2024-08-30","11:30:00","2024-08-30","15:00:00","2024-08-31","10:30:00","2024-08-31","14:00:00",,"NULL","26604","1136","852","215","22","16",,"R","20",0,"7",,,"4","20","1:26.198",241.94,"25","852","tsunoda","22","TSU","Yuki","Tsunoda","2000-05-11","Japanese","http://en.wikipedia.org/wiki/Yuki_Tsunoda"
"1137","2024","17","73","Azerbaijan Grand Prix","2024-09-15","11:00:00","https://en.wikipedia.org/wiki/2024_Azerbaijan_Grand_Prix","2024-09-13","09:30:00","2024-09-13","13:00:00","2024-09-14","08:30:00","2024-09-14","12:00:00",,"NULL","26605","1137","857","1","81","2","1","1","1",25,"51","1:32:58.007","5578007","47","9","1:47.060",201.856,"1","857","piastri","81","PIA","Oscar","Piastri","2001-04-06","Australian","http://en.wikipedia.org/wiki/Oscar_Piastri"
"1137","2024","17","73","Azerbaijan Grand Prix","2024-09-15","11:00:00","https://en.wikipedia.org/wiki/2024_Azerbaijan_Grand_Prix","2024-09-13","09:30:00","2024-09-13","13:00:00","2024-09-14","08:30:00","2024-09-14","12:00:00",,"NULL","26606","1137","844","6","16","1","2","2","2",18,"51","+10.910","5588917","44","10","1:47.067",201.843,"1","844","leclerc","16","LEC","Charles","Leclerc","1997-10-16","Monegasque","http://en.wikipedia.org/wiki/Charles_Leclerc"
"1137","2024","17","73","Azerbaijan Grand Prix","2024-09-15","11:00:00","https://en.wikipedia.org/wiki/2024_Azerbaijan_Grand_Prix","2024-09-13","09:30:00","2024-09-13","13:00:00","2024-09-14","08:30:00","2024-09-14","12:00:00",,"NULL","26607","1137","847","131","63","5","3","3","3",15,"51","+31.328","5609335","45","2","1:46.628",202.674,"1","847","russell","63","RUS","George","Russell","1998-02-15","British","http://en.wikipedia.org/wiki/George_Russell_(racing_driver)"
"1137","2024","17","73","Azerbaijan Grand Prix","2024-09-15","11:00:00","https://en.wikipedia.org/wiki/2024_Azerbaijan_Grand_Prix","2024-09-13","09:30:00","2024-09-13","13:00:00","2024-09-14","08:30:00","2024-09-14","12:00:00",,"NULL","26608","1137","846","1","4","15","4","4","4",13,"51","+36.143","5614150","42","1","1:45.255",205.318,"1","846","norris","4","NOR","Lando","Norris","1999-11-13","British","http://en.wikipedia.org/wiki/Lando_Norris"
"1137","2024","17","73","Azerbaijan Grand Prix","2024-09-15","11:00:00","https://en.wikipedia.org/wiki/2024_Azerbaijan_Grand_Prix","2024-09-13","09:30:00","2024-09-13","13:00:00","2024-09-14","08:30:00","2024-09-14","12:00:00",,"NULL","26609","1137","830","9","1","6","5","5","5",10,"51","+1:17.098","5655105","42","3","1:46.798",202.352,"1","830","max_verstappen","33","VER","Max","Verstappen","1997-09-30","Dutch","http://en.wikipedia.org/wiki/Max_Verstappen"
"1137","2024","17","73","Azerbaijan Grand Prix","2024-09-15","11:00:00","https://en.wikipedia.org/wiki/2024_Azerbaijan_Grand_Prix","2024-09-13","09:30:00","2024-09-13","13:00:00","2024-09-14","08:30:00","2024-09-14","12:00:00",,"NULL","26610","1137","4","117","14","7","6","6","6",8,"51","+1:25.468","5663475","48","8","1:47.057",201.862,"1","4","alonso","14","ALO","Fernando","Alonso","1981-07-29","Spanish","http://en.wikipedia.org/wiki/Fernando_Alonso"
"1137","2024","17","73","Azerbaijan Grand Prix","2024-09-15","11:00:00","https://en.wikipedia.org/wiki/2024_Azerbaijan_Grand_Prix","2024-09-13","09:30:00","2024-09-13","13:00:00","2024-09-14","08:30:00","2024-09-14","12:00:00",,"NULL","26611","1137","848","3","23","9","7","7","7",6,"51","+1:27.396","5665403","43","5","1:46.947",202.07,"1","848","albon","23","ALB","Alexander","Albon","1996-03-23","Thai","http://en.wikipedia.org/wiki/Alexander_Albon"
"1137","2024","17","73","Azerbaijan Grand Prix","2024-09-15","11:00:00","https://en.wikipedia.org/wiki/2024_Azerbaijan_Grand_Prix","2024-09-13","09:30:00","2024-09-13","13:00:00","2024-09-14","08:30:00","2024-09-14","12:00:00",,"NULL","26612","1137","861","3","43","8","8","8","8",4,"51","+1:29.541","5667548","44","12","1:47.274",201.454,"1","861","colapinto","43","COL","Franco","Colapinto","2003-05-27","Argentinian ","http://en.wikipedia.org/wiki/Franco_Colapinto"
"1137","2024","17","73","Azerbaijan Grand Prix","2024-09-15","11:00:00","https://en.wikipedia.org/wiki/2024_Azerbaijan_Grand_Prix","2024-09-13","09:30:00","2024-09-13","13:00:00","2024-09-14","08:30:00","2024-09-14","12:00:00",,"NULL","26613","1137","1","131","44","0","9","9","9",2,"51","+1:32.401","5670408","48","11","1:47.236",201.525,"1","1","hamilton","44","HAM","Lewis","Hamilton","1985-01-07","British","http://en.wikipedia.org/wiki/Lewis_Hamilton"
"1137","2024","17","73","Azerbaijan Grand Prix","2024-09-15","11:00:00","https://en.wikipedia.org/wiki/2024_Azerbaijan_Grand_Prix","2024-09-13","09:30:00","2024-09-13","13:00:00","2024-09-14","08:30:00","2024-09-14","12:00:00",,"NULL","26614","1137","860","210","50","10","10","10","10",1,"51","+1:33.127","5671134","47","7","1:47.048",201.879,"1","860","bearman","38","BEA","Oliver","Bearman","2005-05-08","British","http://en.wikipedia.org/wiki/Oliver_Bearman"
"1137","2024","17","73","Azerbaijan Grand Prix","2024-09-15","11:00:00","https://en.wikipedia.org/wiki/2024_Azerbaijan_Grand_Prix","2024-09-13","09:30:00","2024-09-13","13:00:00","2024-09-14","08:30:00","2024-09-14","12:00:00",,"NULL","26615","1137","807","210","27","12","11","11","11",0,"51","+1:33.465","5671472","42","14","1:47.691",200.674,"1","807","hulkenberg","27","HUL","Nico","Hülkenberg","1987-08-19","German","http://en.wikipedia.org/wiki/Nico_H%C3%BClkenberg"
"1137","2024","17","73","Azerbaijan Grand Prix","2024-09-15","11:00:00","https://en.wikipedia.org/wiki/2024_Azerbaijan_Grand_Prix","2024-09-13","09:30:00","2024-09-13","13:00:00","2024-09-14","08:30:00","2024-09-14","12:00:00",,"NULL","26616","1137","842","214","10","18","12","12","12",0,"51","+1:57.189","5695196","47","15","1:48.018",200.066,"1","842","gasly","10","GAS","Pierre","Gasly","1996-02-07","French","http://en.wikipedia.org/wiki/Pierre_Gasly"
"1137","2024","17","73","Azerbaijan Grand Prix","2024-09-15","11:00:00","https://en.wikipedia.org/wiki/2024_Azerbaijan_Grand_Prix","2024-09-13","09:30:00","2024-09-13","13:00:00","2024-09-14","08:30:00","2024-09-14","12:00:00",,"NULL","26617","1137","817","215","3","14","13","13","13",0,"51","+2:26.907","5724914","39","17","1:48.380",199.398,"1","817","ricciardo","3","RIC","Daniel","Ricciardo","1989-07-01","Australian","http://en.wikipedia.org/wiki/Daniel_Ricciardo"
"1137","2024","17","73","Azerbaijan Grand Prix","2024-09-15","11:00:00","https://en.wikipedia.org/wiki/2024_Azerbaijan_Grand_Prix","2024-09-13","09:30:00","2024-09-13","13:00:00","2024-09-14","08:30:00","2024-09-14","12:00:00",,"NULL","26618","1137","855","15","24","17","14","14","14",0,"51","+2:28.841","5726848","43","13","1:47.644",200.761,"1","855","zhou","24","ZHO","Guanyu","Zhou","1999-05-30","Chinese","http://en.wikipedia.org/wiki/Zhou_Guanyu"
"1137","2024","17","73","Azerbaijan Grand Prix","2024-09-15","11:00:00","https://en.wikipedia.org/wiki/2024_Azerbaijan_Grand_Prix","2024-09-13","09:30:00","2024-09-13","13:00:00","2024-09-14","08:30:00","2024-09-14","12:00:00",,"NULL","26619","1137","839","214","31","0","15","15","15",0,"50",,,"35","19","1:48.831",198.572,"11","839","ocon","31","OCO","Esteban","Ocon","1996-09-17","French","http://en.wikipedia.org/wiki/Esteban_Ocon"
"1137","2024","17","73","Azerbaijan Grand Prix","2024-09-15","11:00:00","https://en.wikipedia.org/wiki/2024_Azerbaijan_Grand_Prix","2024-09-13","09:30:00","2024-09-13","13:00:00","2024-09-14","08:30:00","2024-09-14","12:00:00",,"NULL","26620","1137","822","15","77","16","16","16","16",0,"50",,,"41","18","1:48.418",199.328,"11","822","bottas","77","BOT","Valtteri","Bottas","1989-08-28","Finnish","http://en.wikipedia.org/wiki/Valtteri_Bottas"
"1137","2024","17","73","Azerbaijan Grand Prix","2024-09-15","11:00:00","https://en.wikipedia.org/wiki/2024_Azerbaijan_Grand_Prix","2024-09-13","09:30:00","2024-09-13","13:00:00","2024-09-14","08:30:00","2024-09-14","12:00:00",,"NULL","26621","1137","815","9","11","4","17","17","17",0,"49",,,"46","6","1:47.013",201.945,"31","815","perez","11","PER","Sergio","Pérez","1990-01-26","Mexican","http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez"
"1137","2024","17","73","Azerbaijan Grand Prix","2024-09-15","11:00:00","https://en.wikipedia.org/wiki/2024_Azerbaijan_Grand_Prix","2024-09-13","09:30:00","2024-09-13","13:00:00","2024-09-14","08:30:00","2024-09-14","12:00:00",,"NULL","26622","1137","832","6","55","3","18","18","18",0,"49",,,"46","4","1:46.866",202.223,"31","832","sainz","55","SAI","Carlos","Sainz","1994-09-01","Spanish","http://en.wikipedia.org/wiki/Carlos_Sainz_Jr."
"1137","2024","17","73","Azerbaijan Grand Prix","2024-09-15","11:00:00","https://en.wikipedia.org/wiki/2024_Azerbaijan_Grand_Prix","2024-09-13","09:30:00","2024-09-13","13:00:00","2024-09-14","08:30:00","2024-09-14","12:00:00",,"NULL","26623","1137","840","117","18","13","19","19","19",0,"45",,,"31","16","1:48.148",199.826,"31","840","stroll","18","STR","Lance","Stroll","1998-10-29","Canadian","http://en.wikipedia.org/wiki/Lance_Stroll"
"1137","2024","17","73","Azerbaijan Grand Prix","2024-09-15","11:00:00","https://en.wikipedia.org/wiki/2024_Azerbaijan_Grand_Prix","2024-09-13","09:30:00","2024-09-13","13:00:00","2024-09-14","08:30:00","2024-09-14","12:00:00",,"NULL","26624","1137","852","215","22","11",,"R","20",0,"14",,,"8","20","1:50.887",194.89,"31","852","tsunoda","22","TSU","Yuki","Tsunoda","2000-05-11","Japanese","http://en.wikipedia.org/wiki/Yuki_Tsunoda"
"1138","2024","18","15","Singapore Grand Prix","2024-09-22","12:00:00","https://en.wikipedia.org/wiki/2024_Singapore_Grand_Prix","2024-09-20","09:30:00","2024-09-20","13:00:00","2024-09-21","09:30:00","2024-09-21","13:00:00",,"NULL","26625","1138","846","1","4","1","1","1","1",25,"62","1:40:52.571","6052571","48","2","1:34.925",187.347,"1","846","norris","4","NOR","Lando","Norris","1999-11-13","British","http://en.wikipedia.org/wiki/Lando_Norris"
"1138","2024","18","15","Singapore Grand Prix","2024-09-22","12:00:00","https://en.wikipedia.org/wiki/2024_Singapore_Grand_Prix","2024-09-20","09:30:00","2024-09-20","13:00:00","2024-09-21","09:30:00","2024-09-21","13:00:00",,"NULL","26626","1138","830","9","1","2","2","2","2",18,"62","+20.945","6073516","59","5","1:35.967",185.313,"1","830","max_verstappen","33","VER","Max","Verstappen","1997-09-30","Dutch","http://en.wikipedia.org/wiki/Max_Verstappen"
"1138","2024","18","15","Singapore Grand Prix","2024-09-22","12:00:00","https://en.wikipedia.org/wiki/2024_Singapore_Grand_Prix","2024-09-20","09:30:00","2024-09-20","13:00:00","2024-09-21","09:30:00","2024-09-21","13:00:00",,"NULL","26627","1138","857","1","81","5","3","3","3",15,"62","+41.823","6094394","48","4","1:35.745",185.743,"1","857","piastri","81","PIA","Oscar","Piastri","2001-04-06","Australian","http://en.wikipedia.org/wiki/Oscar_Piastri"
"1138","2024","18","15","Singapore Grand Prix","2024-09-22","12:00:00","https://en.wikipedia.org/wiki/2024_Singapore_Grand_Prix","2024-09-20","09:30:00","2024-09-20","13:00:00","2024-09-21","09:30:00","2024-09-21","13:00:00",,"NULL","26628","1138","847","131","63","4","4","4","4",12,"62","+1:01.040","6113611","30","10","1:37.047",183.251,"1","847","russell","63","RUS","George","Russell","1998-02-15","British","http://en.wikipedia.org/wiki/George_Russell_(racing_driver)"
"1138","2024","18","15","Singapore Grand Prix","2024-09-22","12:00:00","https://en.wikipedia.org/wiki/2024_Singapore_Grand_Prix","2024-09-20","09:30:00","2024-09-20","13:00:00","2024-09-21","09:30:00","2024-09-21","13:00:00",,"NULL","26629","1138","844","6","16","9","5","5","5",10,"62","+1:02.430","6115001","46","3","1:35.371",186.471,"1","844","leclerc","16","LEC","Charles","Leclerc","1997-10-16","Monegasque","http://en.wikipedia.org/wiki/Charles_Leclerc"
"1138","2024","18","15","Singapore Grand Prix","2024-09-22","12:00:00","https://en.wikipedia.org/wiki/2024_Singapore_Grand_Prix","2024-09-20","09:30:00","2024-09-20","13:00:00","2024-09-21","09:30:00","2024-09-21","13:00:00",,"NULL","26630","1138","1","131","44","3","6","6","6",8,"62","+1:25.248","6137819","43","12","1:37.393",182.6,"1","1","hamilton","44","HAM","Lewis","Hamilton","1985-01-07","British","http://en.wikipedia.org/wiki/Lewis_Hamilton"
"1138","2024","18","15","Singapore Grand Prix","2024-09-22","12:00:00","https://en.wikipedia.org/wiki/2024_Singapore_Grand_Prix","2024-09-20","09:30:00","2024-09-20","13:00:00","2024-09-21","09:30:00","2024-09-21","13:00:00",,"NULL","26631","1138","832","6","55","10","7","7","7",6,"62","+1:36.039","6148610","15","7","1:36.561",184.173,"1","832","sainz","55","SAI","Carlos","Sainz","1994-09-01","Spanish","http://en.wikipedia.org/wiki/Carlos_Sainz_Jr."
"1138","2024","18","15","Singapore Grand Prix","2024-09-22","12:00:00","https://en.wikipedia.org/wiki/2024_Singapore_Grand_Prix","2024-09-20","09:30:00","2024-09-20","13:00:00","2024-09-21","09:30:00","2024-09-21","13:00:00",,"NULL","26632","1138","4","117","14","7","8","8","8",4,"61",,,"54","18","1:37.741",181.95,"11","4","alonso","14","ALO","Fernando","Alonso","1981-07-29","Spanish","http://en.wikipedia.org/wiki/Fernando_Alonso"
"1138","2024","18","15","Singapore Grand Prix","2024-09-22","12:00:00","https://en.wikipedia.org/wiki/2024_Singapore_Grand_Prix","2024-09-20","09:30:00","2024-09-20","13:00:00","2024-09-21","09:30:00","2024-09-21","13:00:00",,"NULL","26633","1138","807","210","27","6","9","9","9",2,"61",,,"35","15","1:37.470",182.456,"11","807","hulkenberg","27","HUL","Nico","Hülkenberg","1987-08-19","German","http://en.wikipedia.org/wiki/Nico_H%C3%BClkenberg"
"1138","2024","18","15","Singapore Grand Prix","2024-09-22","12:00:00","https://en.wikipedia.org/wiki/2024_Singapore_Grand_Prix","2024-09-20","09:30:00","2024-09-20","13:00:00","2024-09-21","09:30:00","2024-09-21","13:00:00",,"NULL","26634","1138","815","9","11","13","10","10","10",1,"61",,,"33","16","1:37.477",182.443,"11","815","perez","11","PER","Sergio","Pérez","1990-01-26","Mexican","http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez"
"1138","2024","18","15","Singapore Grand Prix","2024-09-22","12:00:00","https://en.wikipedia.org/wiki/2024_Singapore_Grand_Prix","2024-09-20","09:30:00","2024-09-20","13:00:00","2024-09-21","09:30:00","2024-09-21","13:00:00",,"NULL","26635","1138","861","3","43","12","11","11","11",0,"61",,,"35","11","1:37.262",182.846,"11","861","colapinto","43","COL","Franco","Colapinto","2003-05-27","Argentinian ","http://en.wikipedia.org/wiki/Franco_Colapinto"
"1138","2024","18","15","Singapore Grand Prix","2024-09-22","12:00:00","https://en.wikipedia.org/wiki/2024_Singapore_Grand_Prix","2024-09-20","09:30:00","2024-09-20","13:00:00","2024-09-21","09:30:00","2024-09-21","13:00:00",,"NULL","26636","1138","852","215","22","8","12","12","12",0,"61",,,"53","6","1:36.393",184.494,"11","852","tsunoda","22","TSU","Yuki","Tsunoda","2000-05-11","Japanese","http://en.wikipedia.org/wiki/Yuki_Tsunoda"
