RACEID,YEAR,ROUND,CIRCUITID,NAME,DATE,TIME,URL,FP1_DATE,FP1_TIME,FP2_DATE,FP2_TIME,FP3_DATE,FP3_TIME,QUALI_DATE,QUALI_TIME,SPRINT_DATE,SPRINT_TIME,RESULTID,RACEID,DRIVERID,CONSTRUCTORID,NUMBER,GRID,POSITION,POSITIONTEXT,POSITIONORDER,POINTS,LAPS,TIME,MILLISECONDS,FASTESTLAP,RANK,FASTESTLAPTIME,FASTESTLAPSPEED,STATUSID,DRIVERID,DRIVERREF,NUMBER,CODE,FORENAME,SURNAME,DOB,NATIONALITY,URL
848,2011,8,12,European Grand Prix,2011-06-26,12:00:00.000,http://en.wikipedia.org/wiki/2011_European_Grand_Prix,,,,,,,,,,,20944,848,20,9,1,1,1,1,1,25.0,57,1:39:36.169,5976169,53,1,1:41.852,191.536,1,20,vettel,5,VET,Sebastian,Vettel,1987-07-03,German,http://en.wikipedia.org/wiki/Sebastian_Vettel
848,2011,8,12,European Grand Prix,2011-06-26,12:00:00.000,http://en.wikipedia.org/wiki/2011_European_Grand_Prix,,,,,,,,,,,20945,848,4,6,5,4,2,2,2,18.0,57,+10.891,5987060,49,2,1:42.308,190.683,1,4,alonso,14,ALO,Fernando,Alonso,1981-07-29,Spanish,http://en.wikipedia.org/wiki/Fernando_Alonso
848,2011,8,12,European Grand Prix,2011-06-26,12:00:00.000,http://en.wikipedia.org/wiki/2011_European_Grand_Prix,,,,,,,,,,,20946,848,17,9,2,2,3,3,3,15.0,57,+27.255,6003424,39,4,1:42.534,190.262,1,17,webber,,WEB,Mark,Webber,1976-08-27,Australian,http://en.wikipedia.org/wiki/Mark_Webber_(racing_driver)
848,2011,8,12,European Grand Prix,2011-06-26,12:00:00.000,http://en.wikipedia.org/wiki/2011_European_Grand_Prix,,,,,,,,,,,20947,848,1,1,3,3,4,4,4,12.0,57,+46.190,6022359,47,6,1:42.947,189.499,1,1,hamilton,44,HAM,Lewis,Hamilton,1985-01-07,British,http://en.wikipedia.org/wiki/Lewis_Hamilton
848,2011,8,12,European Grand Prix,2011-06-26,12:00:00.000,http://en.wikipedia.org/wiki/2011_European_Grand_Prix,,,,,,,,,,,20948,848,13,6,6,5,5,5,5,10.0,57,+51.705,6027874,53,5,1:42.705,189.945,1,13,massa,19,MAS,Felipe,Massa,1981-04-25,Brazilian,http://en.wikipedia.org/wiki/Felipe_Massa
848,2011,8,12,European Grand Prix,2011-06-26,12:00:00.000,http://en.wikipedia.org/wiki/2011_European_Grand_Prix,,,,,,,,,,,20949,848,18,1,4,6,6,6,6,8.0,57,+1:00.065,6036234,57,3,1:42.340,190.623,1,18,button,22,BUT,Jenson,Button,1980-01-19,British,http://en.wikipedia.org/wiki/Jenson_Button
848,2011,8,12,European Grand Prix,2011-06-26,12:00:00.000,http://en.wikipedia.org/wiki/2011_European_Grand_Prix,,,,,,,,,,,20950,848,3,131,8,7,7,7,7,6.0,57,+1:38.090,6074259,53,12,1:43.649,188.215,1,3,rosberg,6,ROS,Nico,Rosberg,1985-06-27,German,http://en.wikipedia.org/wiki/Nico_Rosberg
848,2011,8,12,European Grand Prix,2011-06-26,12:00:00.000,http://en.wikipedia.org/wiki/2011_European_Grand_Prix,,,,,,,,,,,20951,848,153,5,19,18,8,8,8,4.0,56,,,53,11,1:43.579,188.343,11,153,alguersuari,,ALG,Jaime,Alguersuari,1990-03-23,Spanish,http://en.wikipedia.org/wiki/Jaime_Alguersuari
848,2011,8,12,European Grand Prix,2011-06-26,12:00:00.000,http://en.wikipedia.org/wiki/2011_European_Grand_Prix,,,,,,,,,,,20952,848,16,10,14,10,9,9,9,2.0,56,,,53,10,1:43.526,188.439,11,16,sutil,99,SUT,Adrian,Sutil,1983-01-11,German,http://en.wikipedia.org/wiki/Adrian_Sutil
848,2011,8,12,European Grand Prix,2011-06-26,12:00:00.000,http://en.wikipedia.org/wiki/2011_European_Grand_Prix,,,,,,,,,,,20953,848,2,4,9,9,10,10,10,1.0,56,,,51,14,1:43.901,187.759,11,2,heidfeld,,HEI,Nick,Heidfeld,1977-05-10,German,http://en.wikipedia.org/wiki/Nick_Heidfeld
848,2011,8,12,European Grand Prix,2011-06-26,12:00:00.000,http://en.wikipedia.org/wiki/2011_European_Grand_Prix,,,,,,,,,,,20954,848,815,15,17,16,11,11,11,0.0,56,,,41,15,1:43.949,187.672,11,815,perez,11,PER,Sergio,Pérez,1990-01-26,Mexican,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez
848,2011,8,12,European Grand Prix,2011-06-26,12:00:00.000,http://en.wikipedia.org/wiki/2011_European_Grand_Prix,,,,,,,,,,,20955,848,22,3,11,13,12,12,12,0.0,56,,,55,17,1:44.131,187.344,11,22,barrichello,,BAR,Rubens,Barrichello,1972-05-23,Brazilian,http://en.wikipedia.org/wiki/Rubens_Barrichello
848,2011,8,12,European Grand Prix,2011-06-26,12:00:00.000,http://en.wikipedia.org/wiki/2011_European_Grand_Prix,,,,,,,,,,,20956,848,67,5,18,17,13,13,13,0.0,56,,,47,16,1:44.103,187.395,11,67,buemi,,BUE,Sébastien,Buemi,1988-10-31,Swiss,http://en.wikipedia.org/wiki/S%C3%A9bastien_Buemi
848,2011,8,12,European Grand Prix,2011-06-26,12:00:00.000,http://en.wikipedia.org/wiki/2011_European_Grand_Prix,,,,,,,,,,,20957,848,814,10,15,12,14,14,14,0.0,56,,,54,13,1:43.851,187.849,11,814,resta,40,DIR,Paul,di Resta,1986-04-16,British,http://en.wikipedia.org/wiki/Paul_di_Resta
848,2011,8,12,European Grand Prix,2011-06-26,12:00:00.000,http://en.wikipedia.org/wiki/2011_European_Grand_Prix,,,,,,,,,,,20958,848,808,4,10,11,15,15,15,0.0,56,,,41,8,1:43.151,189.124,11,808,petrov,,PET,Vitaly,Petrov,1984-09-08,Russian,http://en.wikipedia.org/wiki/Vitaly_Petrov
848,2011,8,12,European Grand Prix,2011-06-26,12:00:00.000,http://en.wikipedia.org/wiki/2011_European_Grand_Prix,,,,,,,,,,,20959,848,155,15,16,14,16,16,16,0.0,56,,,42,9,1:43.517,188.456,11,155,kobayashi,10,KOB,Kamui,Kobayashi,1986-09-13,Japanese,http://en.wikipedia.org/wiki/Kamui_Kobayashi
848,2011,8,12,European Grand Prix,2011-06-26,12:00:00.000,http://en.wikipedia.org/wiki/2011_European_Grand_Prix,,,,,,,,,,,20960,848,30,131,7,8,17,17,17,0.0,56,,,50,18,1:44.578,186.544,11,30,michael_schumacher,,MSC,Michael,Schumacher,1969-01-03,German,http://en.wikipedia.org/wiki/Michael_Schumacher
848,2011,8,12,European Grand Prix,2011-06-26,12:00:00.000,http://en.wikipedia.org/wiki/2011_European_Grand_Prix,,,,,,,,,,,20961,848,813,3,12,15,18,18,18,0.0,56,,,47,7,1:43.134,189.155,11,813,maldonado,13,MAL,Pastor,Maldonado,1985-03-09,Venezuelan,http://en.wikipedia.org/wiki/Pastor_Maldonado
848,2011,8,12,European Grand Prix,2011-06-26,12:00:00.000,http://en.wikipedia.org/wiki/2011_European_Grand_Prix,,,,,,,,,,,20962,848,5,205,20,19,19,19,19,0.0,55,,,44,19,1:45.055,185.697,12,5,kovalainen,,KOV,Heikki,Kovalainen,1981-10-19,Finnish,http://en.wikipedia.org/wiki/Heikki_Kovalainen
848,2011,8,12,European Grand Prix,2011-06-26,12:00:00.000,http://en.wikipedia.org/wiki/2011_European_Grand_Prix,,,,,,,,,,,20963,848,15,205,21,20,20,20,20,0.0,55,,,28,20,1:46.208,183.681,12,15,trulli,,TRU,Jarno,Trulli,1974-07-13,Italian,http://en.wikipedia.org/wiki/Jarno_Trulli
848,2011,8,12,European Grand Prix,2011-06-26,12:00:00.000,http://en.wikipedia.org/wiki/2011_European_Grand_Prix,,,,,,,,,,,20964,848,10,166,24,21,21,21,21,0.0,55,,,49,21,1:46.628,182.957,12,10,glock,,GLO,Timo,Glock,1982-03-18,German,http://en.wikipedia.org/wiki/Timo_Glock
848,2011,8,12,European Grand Prix,2011-06-26,12:00:00.000,http://en.wikipedia.org/wiki/2011_European_Grand_Prix,,,,,,,,,,,20965,848,816,166,25,23,22,22,22,0.0,55,,,51,22,1:47.164,182.042,12,816,ambrosio,,DAM,Jérôme,d'Ambrosio,1985-12-27,Belgian,http://en.wikipedia.org/wiki/J%C3%A9r%C3%B4me_d%27Ambrosio
848,2011,8,12,European Grand Prix,2011-06-26,12:00:00.000,http://en.wikipedia.org/wiki/2011_European_Grand_Prix,,,,,,,,,,,20966,848,24,164,23,22,23,23,23,0.0,54,,,37,23,1:47.418,181.612,13,24,liuzzi,,LIU,Vitantonio,Liuzzi,1980-08-06,Italian,http://en.wikipedia.org/wiki/Vitantonio_Liuzzi
848,2011,8,12,European Grand Prix,2011-06-26,12:00:00.000,http://en.wikipedia.org/wiki/2011_European_Grand_Prix,,,,,,,,,,,20967,848,39,164,22,24,24,24,24,0.0,54,,,32,24,1:47.708,181.123,13,39,karthikeyan,,KAR,Narain,Karthikeyan,1977-01-14,Indian,http://en.wikipedia.org/wiki/Narain_Karthikeyan
849,2011,9,9,British Grand Prix,2011-07-10,12:00:00.000,http://en.wikipedia.org/wiki/2011_British_Grand_Prix,,,,,,,,,,,20968,849,4,6,5,3,1,1,1,25.0,52,1:28:41.196,5321196,41,1,1:34.908,223.454,1,4,alonso,14,ALO,Fernando,Alonso,1981-07-29,Spanish,http://en.wikipedia.org/wiki/Fernando_Alonso
849,2011,9,9,British Grand Prix,2011-07-10,12:00:00.000,http://en.wikipedia.org/wiki/2011_British_Grand_Prix,,,,,,,,,,,20969,849,20,9,1,2,2,2,2,18.0,52,+16.511,5337707,38,3,1:35.565,221.918,1,20,vettel,5,VET,Sebastian,Vettel,1987-07-03,German,http://en.wikipedia.org/wiki/Sebastian_Vettel
849,2011,9,9,British Grand Prix,2011-07-10,12:00:00.000,http://en.wikipedia.org/wiki/2011_British_Grand_Prix,,,,,,,,,,,20970,849,17,9,2,1,3,3,3,15.0,52,+16.947,5338143,49,4,1:35.665,221.686,1,17,webber,,WEB,Mark,Webber,1976-08-27,Australian,http://en.wikipedia.org/wiki/Mark_Webber_(racing_driver)
849,2011,9,9,British Grand Prix,2011-07-10,12:00:00.000,http://en.wikipedia.org/wiki/2011_British_Grand_Prix,,,,,,,,,,,20971,849,1,1,3,10,4,4,4,12.0,52,+28.986,5350182,39,5,1:36.180,220.499,1,1,hamilton,44,HAM,Lewis,Hamilton,1985-01-07,British,http://en.wikipedia.org/wiki/Lewis_Hamilton
849,2011,9,9,British Grand Prix,2011-07-10,12:00:00.000,http://en.wikipedia.org/wiki/2011_British_Grand_Prix,,,,,,,,,,,20972,849,13,6,6,4,5,5,5,10.0,52,+29.010,5350206,49,2,1:35.474,222.129,1,13,massa,19,MAS,Felipe,Massa,1981-04-25,Brazilian,http://en.wikipedia.org/wiki/Felipe_Massa
849,2011,9,9,British Grand Prix,2011-07-10,12:00:00.000,http://en.wikipedia.org/wiki/2011_British_Grand_Prix,,,,,,,,,,,20973,849,3,131,8,9,6,6,6,8.0,52,+1:00.665,5381861,32,13,1:37.073,218.470,1,3,rosberg,6,ROS,Nico,Rosberg,1985-06-27,German,http://en.wikipedia.org/wiki/Nico_Rosberg
849,2011,9,9,British Grand Prix,2011-07-10,12:00:00.000,http://en.wikipedia.org/wiki/2011_British_Grand_Prix,,,,,,,,,,,20974,849,815,15,17,12,7,7,7,6.0,52,+1:05.590,5386786,35,7,1:36.656,219.413,1,815,perez,11,PER,Sergio,Pérez,1990-01-26,Mexican,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez
849,2011,9,9,British Grand Prix,2011-07-10,12:00:00.000,http://en.wikipedia.org/wiki/2011_British_Grand_Prix,,,,,,,,,,,20975,849,2,4,9,16,8,8,8,4.0,52,+1:15.542,5396738,37,14,1:37.117,218.371,1,2,heidfeld,,HEI,Nick,Heidfeld,1977-05-10,German,http://en.wikipedia.org/wiki/Nick_Heidfeld
849,2011,9,9,British Grand Prix,2011-07-10,12:00:00.000,http://en.wikipedia.org/wiki/2011_British_Grand_Prix,,,,,,,,,,,20976,849,30,131,7,13,9,9,9,2.0,52,+1:17.912,5399108,34,11,1:37.034,218.558,1,30,michael_schumacher,,MSC,Michael,Schumacher,1969-01-03,German,http://en.wikipedia.org/wiki/Michael_Schumacher
849,2011,9,9,British Grand Prix,2011-07-10,12:00:00.000,http://en.wikipedia.org/wiki/2011_British_Grand_Prix,,,,,,,,,,,20977,849,153,5,19,18,10,10,10,1.0,52,+1:19.108,5400304,38,15,1:37.160,218.275,1,153,alguersuari,,ALG,Jaime,Alguersuari,1990-03-23,Spanish,http://en.wikipedia.org/wiki/Jaime_Alguersuari
849,2011,9,9,British Grand Prix,2011-07-10,12:00:00.000,http://en.wikipedia.org/wiki/2011_British_Grand_Prix,,,,,,,,,,,20978,849,16,10,14,11,11,11,11,0.0,52,+1:19.712,5400908,42,9,1:36.744,219.213,1,16,sutil,99,SUT,Adrian,Sutil,1983-01-11,German,http://en.wikipedia.org/wiki/Adrian_Sutil
849,2011,9,9,British Grand Prix,2011-07-10,12:00:00.000,http://en.wikipedia.org/wiki/2011_British_Grand_Prix,,,,,,,,,,,20979,849,808,4,10,14,12,12,12,0.0,52,+1:20.681,5401877,40,6,1:36.308,220.206,1,808,petrov,,PET,Vitaly,Petrov,1984-09-08,Russian,http://en.wikipedia.org/wiki/Vitaly_Petrov
849,2011,9,9,British Grand Prix,2011-07-10,12:00:00.000,http://en.wikipedia.org/wiki/2011_British_Grand_Prix,,,,,,,,,,,20980,849,22,3,11,15,13,13,13,0.0,51,,,38,8,1:36.733,219.238,11,22,barrichello,,BAR,Rubens,Barrichello,1972-05-23,Brazilian,http://en.wikipedia.org/wiki/Rubens_Barrichello
849,2011,9,9,British Grand Prix,2011-07-10,12:00:00.000,http://en.wikipedia.org/wiki/2011_British_Grand_Prix,,,,,,,,,,,20981,849,813,3,12,7,14,14,14,0.0,51,,,41,12,1:37.036,218.553,11,813,maldonado,13,MAL,Pastor,Maldonado,1985-03-09,Venezuelan,http://en.wikipedia.org/wiki/Pastor_Maldonado
849,2011,9,9,British Grand Prix,2011-07-10,12:00:00.000,http://en.wikipedia.org/wiki/2011_British_Grand_Prix,,,,,,,,,,,20982,849,814,10,15,6,15,15,15,0.0,51,,,48,16,1:37.936,216.545,11,814,resta,40,DIR,Paul,di Resta,1986-04-16,British,http://en.wikipedia.org/wiki/Paul_di_Resta
849,2011,9,9,British Grand Prix,2011-07-10,12:00:00.000,http://en.wikipedia.org/wiki/2011_British_Grand_Prix,,,,,,,,,,,20983,849,10,166,24,20,16,16,16,0.0,50,,,49,17,1:39.811,212.477,12,10,glock,,GLO,Timo,Glock,1982-03-18,German,http://en.wikipedia.org/wiki/Timo_Glock
849,2011,9,9,British Grand Prix,2011-07-10,12:00:00.000,http://en.wikipedia.org/wiki/2011_British_Grand_Prix,,,,,,,,,,,20984,849,816,166,25,22,17,17,17,0.0,50,,,30,20,1:40.560,210.894,12,816,ambrosio,,DAM,Jérôme,d'Ambrosio,1985-12-27,Belgian,http://en.wikipedia.org/wiki/J%C3%A9r%C3%B4me_d%27Ambrosio
849,2011,9,9,British Grand Prix,2011-07-10,12:00:00.000,http://en.wikipedia.org/wiki/2011_British_Grand_Prix,,,,,,,,,,,20985,849,24,164,23,23,18,18,18,0.0,50,,,40,19,1:40.524,210.970,12,24,liuzzi,,LIU,Vitantonio,Liuzzi,1980-08-06,Italian,http://en.wikipedia.org/wiki/Vitantonio_Liuzzi
849,2011,9,9,British Grand Prix,2011-07-10,12:00:00.000,http://en.wikipedia.org/wiki/2011_British_Grand_Prix,,,,,,,,,,,20986,849,817,164,22,24,19,19,19,0.0,49,,,30,22,1:40.910,210.163,13,817,ricciardo,3,RIC,Daniel,Ricciardo,1989-07-01,Australian,http://en.wikipedia.org/wiki/Daniel_Ricciardo
849,2011,9,9,British Grand Prix,2011-07-10,12:00:00.000,http://en.wikipedia.org/wiki/2011_British_Grand_Prix,,,,,,,,,,,20991,849,5,205,20,17,,R,24,0.0,2,,,2,24,2:10.404,162.629,6,5,kovalainen,,KOV,Heikki,Kovalainen,1981-10-19,Finnish,http://en.wikipedia.org/wiki/Heikki_Kovalainen
849,2011,9,9,British Grand Prix,2011-07-10,12:00:00.000,http://en.wikipedia.org/wiki/2011_British_Grand_Prix,,,,,,,,,,,20990,849,15,205,21,21,,R,23,0.0,10,,,9,23,1:55.491,183.629,44,15,trulli,,TRU,Jarno,Trulli,1974-07-13,Italian,http://en.wikipedia.org/wiki/Jarno_Trulli
849,2011,9,9,British Grand Prix,2011-07-10,12:00:00.000,http://en.wikipedia.org/wiki/2011_British_Grand_Prix,,,,,,,,,,,20989,849,155,15,16,8,,R,22,0.0,23,,,23,21,1:40.703,210.595,5,155,kobayashi,10,KOB,Kamui,Kobayashi,1986-09-13,Japanese,http://en.wikipedia.org/wiki/Kamui_Kobayashi
849,2011,9,9,British Grand Prix,2011-07-10,12:00:00.000,http://en.wikipedia.org/wiki/2011_British_Grand_Prix,,,,,,,,,,,20988,849,67,5,18,19,,R,21,0.0,25,,,24,18,1:40.224,211.602,3,67,buemi,,BUE,Sébastien,Buemi,1988-10-31,Swiss,http://en.wikipedia.org/wiki/S%C3%A9bastien_Buemi
849,2011,9,9,British Grand Prix,2011-07-10,12:00:00.000,http://en.wikipedia.org/wiki/2011_British_Grand_Prix,,,,,,,,,,,20987,849,18,1,4,5,,R,20,0.0,39,,,31,10,1:36.982,218.675,61,18,button,22,BUT,Jenson,Button,1980-01-19,British,http://en.wikipedia.org/wiki/Jenson_Button
850,2011,10,20,German Grand Prix,2011-07-24,12:00:00.000,http://en.wikipedia.org/wiki/2011_German_Grand_Prix,,,,,,,,,,,20992,850,1,1,3,2,1,1,1,25.0,60,1:37:30.334,5850334,59,1,1:34.302,196.526,1,1,hamilton,44,HAM,Lewis,Hamilton,1985-01-07,British,http://en.wikipedia.org/wiki/Lewis_Hamilton
850,2011,10,20,German Grand Prix,2011-07-24,12:00:00.000,http://en.wikipedia.org/wiki/2011_German_Grand_Prix,,,,,,,,,,,20993,850,4,6,5,4,2,2,2,18.0,60,+3.980,5854314,60,5,1:34.626,195.853,1,4,alonso,14,ALO,Fernando,Alonso,1981-07-29,Spanish,http://en.wikipedia.org/wiki/Fernando_Alonso
850,2011,10,20,German Grand Prix,2011-07-24,12:00:00.000,http://en.wikipedia.org/wiki/2011_German_Grand_Prix,,,,,,,,,,,20994,850,17,9,2,1,3,3,3,15.0,60,+9.788,5860122,60,2,1:34.468,196.180,1,17,webber,,WEB,Mark,Webber,1976-08-27,Australian,http://en.wikipedia.org/wiki/Mark_Webber_(racing_driver)
850,2011,10,20,German Grand Prix,2011-07-24,12:00:00.000,http://en.wikipedia.org/wiki/2011_German_Grand_Prix,,,,,,,,,,,20995,850,20,9,1,3,4,4,4,12.0,60,+47.921,5898255,47,3,1:34.587,195.933,1,20,vettel,5,VET,Sebastian,Vettel,1987-07-03,German,http://en.wikipedia.org/wiki/Sebastian_Vettel
850,2011,10,20,German Grand Prix,2011-07-24,12:00:00.000,http://en.wikipedia.org/wiki/2011_German_Grand_Prix,,,,,,,,,,,20996,850,13,6,6,5,5,5,5,10.0,60,+52.252,5902586,51,4,1:34.609,195.888,1,13,massa,19,MAS,Felipe,Massa,1981-04-25,Brazilian,http://en.wikipedia.org/wiki/Felipe_Massa
850,2011,10,20,German Grand Prix,2011-07-24,12:00:00.000,http://en.wikipedia.org/wiki/2011_German_Grand_Prix,,,,,,,,,,,20997,850,16,10,14,8,6,6,6,8.0,60,+1:26.208,5936542,57,10,1:36.653,191.745,1,16,sutil,99,SUT,Adrian,Sutil,1983-01-11,German,http://en.wikipedia.org/wiki/Adrian_Sutil
850,2011,10,20,German Grand Prix,2011-07-24,12:00:00.000,http://en.wikipedia.org/wiki/2011_German_Grand_Prix,,,,,,,,,,,20998,850,3,131,8,6,7,7,7,6.0,59,,,51,7,1:36.181,192.686,11,3,rosberg,6,ROS,Nico,Rosberg,1985-06-27,German,http://en.wikipedia.org/wiki/Nico_Rosberg
850,2011,10,20,German Grand Prix,2011-07-24,12:00:00.000,http://en.wikipedia.org/wiki/2011_German_Grand_Prix,,,,,,,,,,,20999,850,30,131,7,10,8,8,8,4.0,59,,,49,6,1:35.628,193.800,11,30,michael_schumacher,,MSC,Michael,Schumacher,1969-01-03,German,http://en.wikipedia.org/wiki/Michael_Schumacher
850,2011,10,20,German Grand Prix,2011-07-24,12:00:00.000,http://en.wikipedia.org/wiki/2011_German_Grand_Prix,,,,,,,,,,,21000,850,155,15,16,17,9,9,9,2.0,59,,,50,11,1:36.659,191.733,11,155,kobayashi,10,KOB,Kamui,Kobayashi,1986-09-13,Japanese,http://en.wikipedia.org/wiki/Kamui_Kobayashi
850,2011,10,20,German Grand Prix,2011-07-24,12:00:00.000,http://en.wikipedia.org/wiki/2011_German_Grand_Prix,,,,,,,,,,,21001,850,808,4,10,9,10,10,10,1.0,59,,,50,8,1:36.186,192.676,11,808,petrov,,PET,Vitaly,Petrov,1984-09-08,Russian,http://en.wikipedia.org/wiki/Vitaly_Petrov
850,2011,10,20,German Grand Prix,2011-07-24,12:00:00.000,http://en.wikipedia.org/wiki/2011_German_Grand_Prix,,,,,,,,,,,21002,850,815,15,17,15,11,11,11,0.0,59,,,53,13,1:37.033,190.994,11,815,perez,11,PER,Sergio,Pérez,1990-01-26,Mexican,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez
850,2011,10,20,German Grand Prix,2011-07-24,12:00:00.000,http://en.wikipedia.org/wiki/2011_German_Grand_Prix,,,,,,,,,,,21003,850,153,5,19,16,12,12,12,0.0,59,,,59,14,1:37.415,190.245,11,153,alguersuari,,ALG,Jaime,Alguersuari,1990-03-23,Spanish,http://en.wikipedia.org/wiki/Jaime_Alguersuari
850,2011,10,20,German Grand Prix,2011-07-24,12:00:00.000,http://en.wikipedia.org/wiki/2011_German_Grand_Prix,,,,,,,,,,,21004,850,814,10,15,12,13,13,13,0.0,59,,,54,12,1:36.715,191.622,11,814,resta,40,DIR,Paul,di Resta,1986-04-16,British,http://en.wikipedia.org/wiki/Paul_di_Resta
850,2011,10,20,German Grand Prix,2011-07-24,12:00:00.000,http://en.wikipedia.org/wiki/2011_German_Grand_Prix,,,,,,,,,,,21005,850,813,3,12,13,14,14,14,0.0,59,,,50,15,1:37.568,189.947,11,813,maldonado,13,MAL,Pastor,Maldonado,1985-03-09,Venezuelan,http://en.wikipedia.org/wiki/Pastor_Maldonado
850,2011,10,20,German Grand Prix,2011-07-24,12:00:00.000,http://en.wikipedia.org/wiki/2011_German_Grand_Prix,,,,,,,,,,,21006,850,67,5,18,24,15,15,15,0.0,59,,,48,16,1:37.863,189.374,11,67,buemi,,BUE,Sébastien,Buemi,1988-10-31,Swiss,http://en.wikipedia.org/wiki/S%C3%A9bastien_Buemi
850,2011,10,20,German Grand Prix,2011-07-24,12:00:00.000,http://en.wikipedia.org/wiki/2011_German_Grand_Prix,,,,,,,,,,,21007,850,5,205,20,18,16,16,16,0.0,58,,,54,17,1:39.050,187.105,12,5,kovalainen,,KOV,Heikki,Kovalainen,1981-10-19,Finnish,http://en.wikipedia.org/wiki/Heikki_Kovalainen
850,2011,10,20,German Grand Prix,2011-07-24,12:00:00.000,http://en.wikipedia.org/wiki/2011_German_Grand_Prix,,,,,,,,,,,21008,850,10,166,24,19,17,17,17,0.0,57,,,57,21,1:39.982,185.361,13,10,glock,,GLO,Timo,Glock,1982-03-18,German,http://en.wikipedia.org/wiki/Timo_Glock
850,2011,10,20,German Grand Prix,2011-07-24,12:00:00.000,http://en.wikipedia.org/wiki/2011_German_Grand_Prix,,,,,,,,,,,21009,850,816,166,25,21,18,18,18,0.0,57,,,57,20,1:39.787,185.723,13,816,ambrosio,,DAM,Jérôme,d'Ambrosio,1985-12-27,Belgian,http://en.wikipedia.org/wiki/J%C3%A9r%C3%B4me_d%27Ambrosio
850,2011,10,20,German Grand Prix,2011-07-24,12:00:00.000,http://en.wikipedia.org/wiki/2011_German_Grand_Prix,,,,,,,,,,,21010,850,817,164,22,22,19,19,19,0.0,57,,,57,23,1:40.489,184.426,13,817,ricciardo,3,RIC,Daniel,Ricciardo,1989-07-01,Australian,http://en.wikipedia.org/wiki/Daniel_Ricciardo
850,2011,10,20,German Grand Prix,2011-07-24,12:00:00.000,http://en.wikipedia.org/wiki/2011_German_Grand_Prix,,,,,,,,,,,21011,850,812,205,21,20,20,20,20,0.0,56,,,56,22,1:40.435,184.525,14,812,chandhok,,CHA,Karun,Chandhok,1984-01-19,Indian,http://en.wikipedia.org/wiki/Karun_Chandhok
850,2011,10,20,German Grand Prix,2011-07-24,12:00:00.000,http://en.wikipedia.org/wiki/2011_German_Grand_Prix,,,,,,,,,,,21012,850,24,164,23,23,,R,21,0.0,37,,,28,24,1:40.683,184.070,10,24,liuzzi,,LIU,Vitantonio,Liuzzi,1980-08-06,Italian,http://en.wikipedia.org/wiki/Vitantonio_Liuzzi
850,2011,10,20,German Grand Prix,2011-07-24,12:00:00.000,http://en.wikipedia.org/wiki/2011_German_Grand_Prix,,,,,,,,,,,21013,850,18,1,4,7,,R,22,0.0,35,,,33,9,1:36.258,192.532,9,18,button,22,BUT,Jenson,Button,1980-01-19,British,http://en.wikipedia.org/wiki/Jenson_Button
850,2011,10,20,German Grand Prix,2011-07-24,12:00:00.000,http://en.wikipedia.org/wiki/2011_German_Grand_Prix,,,,,,,,,,,21014,850,22,3,11,14,,R,23,0.0,16,,,8,19,1:39.679,185.924,44,22,barrichello,,BAR,Rubens,Barrichello,1972-05-23,Brazilian,http://en.wikipedia.org/wiki/Rubens_Barrichello
850,2011,10,20,German Grand Prix,2011-07-24,12:00:00.000,http://en.wikipedia.org/wiki/2011_German_Grand_Prix,,,,,,,,,,,21015,850,2,4,9,11,,R,24,0.0,9,,,7,18,1:39.452,186.349,4,2,heidfeld,,HEI,Nick,Heidfeld,1977-05-10,German,http://en.wikipedia.org/wiki/Nick_Heidfeld
851,2011,11,11,Hungarian Grand Prix,2011-07-31,12:00:00.000,http://en.wikipedia.org/wiki/2011_Hungarian_Grand_Prix,,,,,,,,,,,21016,851,18,1,4,3,1,1,1,25.0,70,1:46:42.337,6402337,58,6,1:23.937,187.898,1,18,button,22,BUT,Jenson,Button,1980-01-19,British,http://en.wikipedia.org/wiki/Jenson_Button
851,2011,11,11,Hungarian Grand Prix,2011-07-31,12:00:00.000,http://en.wikipedia.org/wiki/2011_Hungarian_Grand_Prix,,,,,,,,,,,21017,851,20,9,1,1,2,2,2,18.0,70,+3.588,6405925,70,5,1:23.875,188.036,1,20,vettel,5,VET,Sebastian,Vettel,1987-07-03,German,http://en.wikipedia.org/wiki/Sebastian_Vettel
851,2011,11,11,Hungarian Grand Prix,2011-07-31,12:00:00.000,http://en.wikipedia.org/wiki/2011_Hungarian_Grand_Prix,,,,,,,,,,,21018,851,4,6,5,5,3,3,3,15.0,70,+19.819,6422156,62,3,1:23.711,188.405,1,4,alonso,14,ALO,Fernando,Alonso,1981-07-29,Spanish,http://en.wikipedia.org/wiki/Fernando_Alonso
851,2011,11,11,Hungarian Grand Prix,2011-07-31,12:00:00.000,http://en.wikipedia.org/wiki/2011_Hungarian_Grand_Prix,,,,,,,,,,,21019,851,1,1,3,2,4,4,4,12.0,70,+48.338,6450675,61,2,1:23.661,188.517,1,1,hamilton,44,HAM,Lewis,Hamilton,1985-01-07,British,http://en.wikipedia.org/wiki/Lewis_Hamilton
